vOTU,Virulent,Temperate,provirus,completeness,checkv_quality,lifestyle,lifestyle_prediction_method
cn_080913_8_1_ph_rerun_000000000209|provirus_300_9814,0.10258810572687227,0.8974118942731277,No,61.35,Medium-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000210,1,0,No,46.31,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000212,0.0375,0.9625,Yes,29.56,Low-quality,lysogenic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000213,0.7667764208955286,0.23322357910447145,No,100,Complete,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000214,0.8552689257802886,0.14473107421971187,No,28.46,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000218,0.8118782016546146,0.1881217983453865,No,6.42,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000219,1,0,No,65.44,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000222,0.8118782016546146,0.1881217983453865,No,18.48,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000223,0.9489124742451767,0.05108752575482346,No,20.02,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000224,0.9436463767101415,0.056353623289858226,No,20.91,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000225,0.8118782016546146,0.1881217983453865,Yes,9.31,Low-quality,lysogenic,checkv
cn_080913_8_1_ph_rerun_000000000227,0.872522026431718,0.12747797356828194,No,5.49,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000229|provirus_12950_60723,0.8127202643171808,0.18727973568281944,No,17.3,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000230,0.8899431444234075,0.11005685557659269,Yes,10.44,Low-quality,lysogenic,checkv
cn_080913_8_1_ph_rerun_000000000231,0.9826541850220265,0.01734581497797357,No,8.24,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000232,0.8118782016546146,0.1881217983453865,No,11.92,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000233,0.724694777917064,0.2753052220829365,No,34.91,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000235,0.9132709251101321,0.08672907488986792,No,22.96,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000237,0.9989514536119699,0.0010485463880299235,No,100,Complete,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000238,0.5670713563400092,0.4329286436599909,No,24.33,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000239,0.8118782016546146,0.1881217983453865,No,8.76,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000240,0.9726321585903083,0.027367841409691628,No,18.04,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000242,0,1,No,NA,Not-determined,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000243,0.7668515666232246,0.2331484333767758,No,12.78,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000244,0.9702643171806166,0.029735682819383262,No,25.06,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000245,0.7542955978839584,0.24570440211604222,No,11.8,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000246,0.025,0.975,No,11.64,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000248,0.8410650399620725,0.15893496003792842,No,23.98,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000249,0,1,No,NA,Not-determined,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000250,0.988037727577504,0.01196227242249624,No,7.47,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000251,0.8125,0.1875,No,11.61,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000252,0.931779094256249,0.06822090574375078,No,13.53,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000253,0.825,0.175,No,100,Complete,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000255,0.9875,0.0125,No,96.4,High-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000256,0.9480446118192353,0.05195538818076477,No,57.85,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000257,0.8375,0.1625,No,49.64,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000258,0.9987156186452293,0.0012843813547707623,No,6.19,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000259,0.8791455509789389,0.12085444902106184,No,12.74,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000260,0.8118782016546146,0.1881217983453865,No,10.59,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000261,0.8375,0.1625,No,15.42,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000262,0.8428790579388789,0.1571209420611216,No,23.66,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000263,0.931779094256249,0.06822090574375078,No,20.02,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000264,0.7370846457584738,0.2629153542415268,No,46.46,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000265,0.0625,0.9375,No,100,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000266,0.8125,0.1875,No,28.28,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000268,0.9601321585903083,0.03986784140969163,No,19.23,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000269,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000270,0,1,No,85.85,Medium-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000271,0.8118782016546146,0.1881217983453865,No,12.08,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000272,0.8967570678245309,0.10324293217546887,No,7.81,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000273,0.9875,0.0125,No,67.5,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000274,0.986946176567115,0.013053823432884804,No,66.45,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000275,0.8791455509789389,0.12085444902106184,No,19.2,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000276,0.8972475677937537,0.10275243220624648,No,22.07,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000277,0,1,No,13.5,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000278,0.7850498888640901,0.21495011113590987,No,12.86,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000280,0.8118782016546146,0.1881217983453865,No,13.8,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000281,0.9447227855305436,0.05527721446945625,No,19.27,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000282,0.9250246997924385,0.07497530020756127,No,9.63,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000283,0.8118782016546146,0.1881217983453865,No,16.64,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000286,0,1,No,10.78,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000288,0.025,0.975,No,33.25,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000290,0.9425660792951541,0.057433920704845806,No,19.73,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000291,0,1,No,13.31,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000292,0.724694777917064,0.2753052220829365,No,14.67,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000294,0.8118782016546146,0.1881217983453865,No,9.49,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000295,0.8118782016546146,0.1881217983453865,No,9.11,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000296,0.1625,0.8375,No,16.26,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000297,1,0,No,17.32,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000300,0.8118782016546146,0.1881217983453865,No,6.47,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000301,0,1,Yes,43.22,Low-quality,lysogenic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000302,0.9400881057268723,0.05991189427312775,No,4.58,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000304,0.8118782016546146,0.1881217983453865,No,1.16,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000306,0.8118782016546146,0.1881217983453865,No,16.62,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000307,0.7136833783390594,0.286316621660941,No,44.58,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000309,0.8204845814977976,0.1795154185022027,No,10.95,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000310,0.8118782016546146,0.1881217983453865,No,24.35,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000314,0.975,0.025,No,42.92,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000315,0.8462202028626598,0.15377979713734088,No,35.27,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000316,0.9104523655738685,0.08954763442613142,No,54.84,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000317,0.9125,0.0875,No,100,Complete,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000318|provirus_2948_18443,0.7548422238784671,0.24515777612153328,No,32.62,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000319,0,1,No,49.43,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000320,0.7950651615563687,0.2049348384436322,No,51.75,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000321,0.7306451015031156,0.2693548984968848,No,11.86,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000322|provirus_1_56865,0.9995052770448549,4.947229551451188e-4,No,42.85,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000322|provirus_74672_92347,0.9490652230108895,0.050934776989110656,No,8.85,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000323,0.6450440528634361,0.35495594713656387,No,21.53,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000324,0.8118782016546146,0.1881217983453865,No,14.54,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000328,0.8526982378854624,0.14730176211453747,No,11,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000329,0.9602261948935176,0.03977380510648237,No,39.16,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000330,0.7781213795892375,0.2218786204107627,No,66.89,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000332,0.8118782016546146,0.1881217983453865,No,14.75,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000333,0,1,Yes,7.4,Low-quality,lysogenic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000335,0,1,No,94.17,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000336|provirus_11225_34097,0.9503455386657574,0.04965446133424248,No,58.2,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000337,0.8156080274570939,0.1843919725429068,No,14.94,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000338,0.8118782016546146,0.1881217983453865,No,17.47,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000339,0.0125,0.9875,No,47.16,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000340,0.931779094256249,0.06822090574375078,No,22.06,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000341,0.7375,0.2625,No,15.25,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000342,0.9701541850220263,0.02984581497797357,No,56.94,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000343,0.8118782016546146,0.1881217983453865,No,10.64,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000344,0.8118782016546146,0.1881217983453865,No,13.22,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000345,0.05,0.95,No,27.58,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000346,0.025,0.975,No,18.08,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000347,0.8118782016546146,0.1881217983453865,No,7.52,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000349,0.8118782016546146,0.1881217983453865,No,27.16,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000351,0.8428790579388789,0.1571209420611216,No,9.47,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000352|provirus_95_32762,0.925,0.075,No,85.92,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000353|provirus_11309_49203,0,1,No,79.58,Medium-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000354|provirus_2_34470,1,0,No,75.48,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000355|provirus_18603_55736,0,1,No,86.08,Medium-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000356|provirus_5988_13426,0,1,No,15.15,Low-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000357|provirus_3_33582,0.9625,0.0375,No,69.23,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000358|provirus_126_51937,0.0625,0.9375,No,100,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,0,1,No,99.03,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000360|provirus_488_34943,0,1,No,99.64,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000361|provirus_40838_91857,0.075,0.925,No,100,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000362|provirus_3_37397,0.825,0.175,No,77.46,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000364|provirus_12486_31600,0.802769317913256,0.19723068208674457,No,38.67,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000365|provirus_34640_91216,0.0125,0.9875,Yes,100,High-quality,lysogenic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,0.9278083700440527,0.07219162995594716,No,53.13,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000368|provirus_1_46720,0.0875,0.9125,No,97.34,High-quality,lysogenic,bacphlip
cn_080913_8_1_ph_rerun_000000000369|provirus_13143_38871,0.9126101321585903,0.0873898678414097,No,74.71,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000370|provirus_3_12692,0.724694777917064,0.2753052220829365,No,32.48,Low-quality,unclear,Not-determined
cn_080913_8_1_ph_rerun_000000000371|provirus_5816_25124,0.8363170653598774,0.16368293464012354,No,46.37,Low-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000372|provirus_8987_48115,0.9375,0.0625,No,81.19,Medium-quality,lytic,checkv & bacphlip
cn_080913_8_1_ph_rerun_000000000373|provirus_9658_56444,0.8,0.2,No,87.95,Medium-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_100_k141_1589387,0.8465698316105614,0.1534301683894393,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_102_k141_1433754,0.8118782016546146,0.1881217983453865,No,4.27,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_102_k141_3941,0.9305066079295153,0.06949339207048459,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_104_k141_562300,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_105_k141_1034317,0.8118782016546146,0.1881217983453865,No,3.44,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_108_k141_1328450,0.8118782016546146,0.1881217983453865,No,1.65,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_110_k141_463145,0.8139330644205811,0.18606693557941906,No,8.38,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_113_k141_1402132,0.9715133947901172,0.02848660520988273,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_122_k141_1382135,0.8800312501502798,0.11996874984972046,No,9.24,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_129_k141_553425,0.5931095117482704,0.40689048825172974,No,1.65,Low-quality,unclear,Not-determined
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_130_k141_1221050,0.8143561752228965,0.18564382477710456,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_131_k141_169520,0.8118782016546146,0.1881217983453865,No,4.01,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_136_k141_715499,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_138_k141_116448,0.8275881057268724,0.17241189427312778,No,56.25,Medium-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_138_k141_1742942,0.7752202643171807,0.2247797356828194,No,100,High-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_138_k141_573338,0.8375601608237295,0.16243983917627094,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_138_k141_600916,0.7951541850220265,0.20484581497797358,No,69.49,Medium-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_146_k141_608470,0.8363170653598774,0.16368293464012354,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_153_k141_109683,0.8118782016546146,0.1881217983453865,No,2.3,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_153_k141_1631286,0.8118782016546146,0.1881217983453865,No,3.34,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_153_k141_441984,0.9972986238568456,0.002701376143154288,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_153_k141_97218,0.8118782016546146,0.1881217983453865,No,0.54,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_158_k141_1504952,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_162_k141_503608,0.9972986238568456,0.002701376143154288,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_162_k141_843789,0.9875,0.0125,Yes,11.98,Low-quality,lysogenic,checkv
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_162_k141_856912,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_166_k141_1062541,0.475,0.525,No,NA,Not-determined,lysogenic,bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_166_k141_1710563,0.9986565181674895,0.0013434818325104483,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_177_k141_1532463,0.725,0.275,No,100,High-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_17_k141_1469279,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_17_k141_468877,0.9761815620580327,0.023818437941967276,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_180_k141_664374,0.8551762114537445,0.14482378854625552,No,36.96,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_181_k141_45559,0.9107929515418502,0.08920704845814986,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_181_k141_502949,0.9107929515418502,0.08920704845814986,No,2.53,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_181_k141_714006,0.9950440528634361,0.004955947136563877,No,9.85,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_194_k141_1087182,0,1,No,3.79,Low-quality,lysogenic,bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_198_k141_1642752,0.8118782016546146,0.1881217983453865,No,9.36,Low-quality,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_1_k141_1239255,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_1_k141_988226,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_201_k141_1076261,0.8118782016546146,0.1881217983453865,No,1.43,Low-quality,lytic,checkv & bacphlip
