contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
080913_2_rerun_k141_846302	3640	No	NA	11	1	0	Low-quality	Genome-fragment	5.24	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000612	7808	No	NA	10	8	0	Low-quality	Genome-fragment	15.74	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000579	112691	No	NA	93	5	7	Low-quality	Genome-fragment	44.71	AAI-based (medium-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_159_k141_3241203	4467	No	NA	8	1	0	Low-quality	Genome-fragment	8.54	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2371438	2979	No	NA	6	2	0	Low-quality	Genome-fragment	2.73	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3457069	2617	No	NA	6	2	0	Low-quality	Genome-fragment	7.94	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000341	16827	No	NA	39	8	0	Low-quality	Genome-fragment	25.81	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3021197	3531	No	NA	8	2	0	Low-quality	Genome-fragment	7.86	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000790	46933	No	NA	56	9	2	Medium-quality	Genome-fragment	68.46	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3242146	2871	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2372534	4460	No	NA	1	0	0	Low-quality	Genome-fragment	4.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_200454	3152	No	NA	8	6	0	Low-quality	Genome-fragment	6.78	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1502122	3325	No	NA	1	1	0	Low-quality	Genome-fragment	5.54	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000596	7478	No	NA	13	8	0	Low-quality	Genome-fragment	18.19	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_411924	2983	No	NA	8	1	0	Low-quality	Genome-fragment	4.69	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000337	20209	No	NA	21	16	0	Low-quality	Genome-fragment	44.19	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2587263	3741	No	NA	6	1	0	Low-quality	Genome-fragment	3.93	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_412685	4424	No	NA	8	5	1	Low-quality	Genome-fragment	10.78	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3243631	7561	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1931200	2945	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000595	5086	No	NA	7	5	0	Low-quality	Genome-fragment	5.94	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3244135	3570	No	NA	4	0	0	Low-quality	Genome-fragment	9.31	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3244143	2700	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000077	11754	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1931606	4652	No	NA	7	4	0	Low-quality	Genome-fragment	10.47	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2152847	3623	No	NA	6	4	0	Low-quality	Genome-fragment	8.73	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000613	35744	No	NA	47	30	0	Medium-quality	Genome-fragment	77.58	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1931670	8236	No	NA	11	1	1	Low-quality	Genome-fragment	17.49	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_643470	3620	No	NA	4	0	0	Low-quality	Genome-fragment	4.59	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3244762	3489	No	NA	7	5	0	Low-quality	Genome-fragment	7.88	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_850739	3277	No	NA	8	1	0	Low-quality	Genome-fragment	6.71	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1287017	4090	No	NA	6	1	0	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1932125	3875	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2153530	3152	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1722781	5696	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
080913_2_rerun_k141_851164	3051	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1722837	4712	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000784	6701	No	NA	8	1	0	Low-quality	Genome-fragment	3.02	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_203381	2627	No	NA	3	2	0	Low-quality	Genome-fragment	1.67	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2589145	5893	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
cn_080913_2_rerun_000000000072	27474	No	NA	43	17	0	Medium-quality	Genome-fragment	67.51	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000588	8626	No	NA	11	6	0	Low-quality	Genome-fragment	19.37	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2155056	2946	No	NA	4	2	1	Low-quality	Genome-fragment	6.99	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_645555	3679	No	NA	3	1	0	Low-quality	Genome-fragment	31.92	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2377711	3517	No	NA	4	4	0	Low-quality	Genome-fragment	5.68	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000449	7597	No	NA	11	6	0	Low-quality	Genome-fragment	20.48	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000371	7721	No	NA	18	4	0	Low-quality	Genome-fragment	12.05	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2591345	2709	No	NA	2	1	0	Low-quality	Genome-fragment	0.21	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_417163	2984	Yes	2503	5	2	1	Low-quality	Genome-fragment	4.71	AAI-based (medium-confidence)	16.12	1.0	
080913_2_rerun_k141_3463463	2721	No	NA	4	2	0	Low-quality	Genome-fragment	4.92	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2156810	2618	No	NA	2	1	0	Low-quality	Genome-fragment	3.52	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1072039	3698	No	NA	5	2	0	Low-quality	Genome-fragment	5.35	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2804316	2623	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2157112	3704	No	NA	7	6	0	Low-quality	Genome-fragment	8.57	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000235	15460	No	NA	17	7	0	Low-quality	Genome-fragment	13.87	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_417937	2580	No	NA	2	2	0	Low-quality	Genome-fragment	4.29	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1290591	3704	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2804648	5948	Yes	4387	7	3	2	Low-quality	Genome-fragment	10.36	HMM-based (lower-bound)	26.24	1.0	
080913_2_rerun_k141_206912	5831	Yes	1265	7	1	3	Low-quality	Genome-fragment	1.42	HMM-based (lower-bound)	78.31	1.0	
cn_080913_2_rerun_000000000363	28969	No	NA	33	21	0	Low-quality	Genome-fragment	48.36	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1072996	11029	No	NA	22	2	0	Low-quality	Genome-fragment	6.64	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3249515	2507	No	NA	5	3	0	Low-quality	Genome-fragment	5.08	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000421	5569	No	NA	9	5	0	Low-quality	Genome-fragment	10.97	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2158145	6808	No	NA	11	1	0	Low-quality	Genome-fragment	11.07	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3249739	2517	No	NA	3	0	0	Low-quality	Genome-fragment	4.52	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2158265	5922	No	NA	8	1	0	Low-quality	Genome-fragment	9.63	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3464873	2634	No	NA	5	4	0	Low-quality	Genome-fragment	6.56	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3029295	3308	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_855963	10203	Yes	4371	12	2	4	Low-quality	Genome-fragment	2.3	HMM-based (lower-bound)	57.16	1.0	
cn_080913_2_rerun_000000000705	7662	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected; low-confidence ITR
080913_2_rerun_k141_208198	2962	No	NA	6	1	0	Low-quality	Genome-fragment	7.47	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1074003	4581	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000319	8380	No	NA	13	10	0	Low-quality	Genome-fragment	20.24	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_856884	3250	No	NA	3	2	0	Low-quality	Genome-fragment	7.25	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_208596	4370	No	NA	5	4	0	Low-quality	Genome-fragment	12.1	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_208867	8298	No	NA	4	0	2	Low-quality	Genome-fragment	3.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2806875	2812	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1729278	7255	No	NA	12	1	2	Low-quality	Genome-fragment	49.4	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_420765	5058	No	NA	5	2	0	Low-quality	Genome-fragment	5.41	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1293099	3063	No	NA	2	0	0	Low-quality	Genome-fragment	2.85	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1729448	2900	No	NA	6	2	0	Low-quality	Genome-fragment	4.11	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000390	11986	No	NA	13	10	0	Low-quality	Genome-fragment	28.94	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3251961	4225	No	NA	6	2	0	Low-quality	Genome-fragment	6.1	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_421227	2539	No	NA	6	2	0	Low-quality	Genome-fragment	4.3	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_858433	6044	Yes	3246	8	1	1	Low-quality	Genome-fragment	2.43	HMM-based (lower-bound)	46.29	1.0	
080913_2_rerun_k141_421817	50510	Yes	10915	39	2	11	Low-quality	Genome-fragment	5.17	HMM-based (lower-bound)	78.39	1.0	
080913_2_rerun_k141_1294339	2538	No	NA	4	3	0	Low-quality	Genome-fragment	6.21	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000097	6882	No	NA	12	10	0	Low-quality	Genome-fragment	15.33	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3031918	3196	No	NA	6	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
raw-080813-7-mc_bin_3_k141_1076037	3814	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
080913_2_rerun_k141_2808334	3120	No	NA	3	1	0	Low-quality	Genome-fragment	4.58	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2596046	3728	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_651892	2762	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000717	5629	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2384052	3239	No	NA	7	1	0	Low-quality	Genome-fragment	2.66	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2384362	3043	No	NA	5	0	0	Low-quality	Genome-fragment	4.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000631	5073	No	NA	11	1	0	Low-quality	Genome-fragment	2.31	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3253779	2695	No	NA	5	4	0	Low-quality	Genome-fragment	5.43	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_859760	2876	No	NA	3	1	0	Low-quality	Genome-fragment	1.99	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_859822	2876	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_423448	2741	No	NA	7	6	0	Low-quality	Genome-fragment	5.54	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000186	6080	No	NA	7	2	0	Low-quality	Genome-fragment	4.14	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000446	7287	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3469045	3055	Yes	1840	6	1	1	Low-quality	Genome-fragment	3.42	HMM-based (lower-bound)	39.77	1.0	
080913_2_rerun_k141_2597527	2709	No	NA	2	2	0	Low-quality	Genome-fragment	5.56	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1941727	3516	No	NA	1	0	1	Low-quality	Genome-fragment	3.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_424646	2686	No	NA	5	2	0	Low-quality	Genome-fragment	3.48	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_861041	2865	No	NA	4	2	0	Low-quality	Genome-fragment	3.7	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_424921	3307	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1733484	3367	No	NA	6	3	0	Low-quality	Genome-fragment	8.12	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1078391	2512	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1297741	3250	No	NA	4	3	0	Low-quality	Genome-fragment	8.6	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000024	9580	No	NA	22	2	1	Low-quality	Genome-fragment	13.7	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_214132	3408	Yes	1953	4	2	1	Low-quality	Genome-fragment	1.04	HMM-based (lower-bound)	42.69	1.0	
080913_2_rerun_k141_2164817	2575	No	NA	1	1	0	Low-quality	Genome-fragment	2.89	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000728	6253	No	NA	6	3	0	Low-quality	Genome-fragment	8.15	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000791	6891	No	NA	8	7	0	Low-quality	Genome-fragment	14.96	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_215228	3248	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2812149	2513	No	NA	7	1	0	Low-quality	Genome-fragment	2.36	HMM-based (lower-bound)	0.0	1.02	
080913_2_rerun_k141_2388008	4922	No	NA	5	3	0	Low-quality	Genome-fragment	12.58	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000164	14576	No	NA	24	11	0	Low-quality	Genome-fragment	37.07	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_427606	7963	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_863644	4404	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
cn_080913_2_rerun_000000000688	8101	No	NA	17	8	0	Low-quality	Genome-fragment	17.44	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000552	9711	Yes	1198	6	2	3	Low-quality	Genome-fragment	1.23	HMM-based (lower-bound)	87.66	1.0	
080913_2_rerun_k141_2601438	2659	No	NA	8	1	0	Low-quality	Genome-fragment	5.47	AAI-based (high-confidence)	0.0	1.01	
080913_2_rerun_k141_2388642	2758	No	NA	7	0	0	Low-quality	Genome-fragment	4.5	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_216705	3491	No	NA	1	1	0	Low-quality	Genome-fragment	8.59	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3258671	2592	No	NA	5	2	0	Low-quality	Genome-fragment	5.01	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2167117	2903	No	NA	4	3	0	Low-quality	Genome-fragment	6.18	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1737277	3529	No	NA	5	2	0	Low-quality	Genome-fragment	0.28	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2389665	3108	No	NA	2	2	0	Low-quality	Genome-fragment	6.39	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2814535	6253	No	NA	12	4	0	Low-quality	Genome-fragment	6.04	HMM-based (lower-bound)	0.0	1.01	
cn_080913_2_rerun_000000000207	44950	No	NA	72	17	0	Medium-quality	Genome-fragment	54.96	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
cn_080913_2_rerun_000000000342	54856	No	NA	70	24	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.02	
cn_080913_2_rerun_000000000325	8073	No	NA	14	0	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.02	no viral genes detected
cn_080913_2_rerun_000000000801	134393	No	NA	198	60	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000273	49914	No	NA	73	15	1	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2168567	2604	No	NA	6	5	0	Low-quality	Genome-fragment	4.7	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000349	34470	No	NA	43	28	0	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3039123	6644	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
080913_2_rerun_k141_2390955	5381	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000572	32837	No	NA	45	34	0	Medium-quality	Genome-fragment	78.06	AAI-based (medium-confidence)	0.0	1.01	
cn_080913_2_rerun_000000000112	30098	No	NA	47	8	0	Low-quality	Genome-fragment	45.51	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
cn_080913_2_rerun_000000000530	8568	No	NA	14	11	0	Low-quality	Genome-fragment	19.43	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000649	5611	No	NA	8	3	0	Low-quality	Genome-fragment	7.86	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1738891	4670	No	NA	10	4	0	Low-quality	Genome-fragment	9.3	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1083475	5490	No	NA	12	1	0	Low-quality	Genome-fragment	7.51	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000035	6170	No	NA	10	6	0	Low-quality	Genome-fragment	14.46	AAI-based (high-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_131_k141_3474682	3754	No	NA	3	1	0	Medium-quality	Genome-fragment	67.26	AAI-based (medium-confidence)	0.0	1.03	low-confidence DTR
cn_080913_2_rerun_000000000424	8870	No	NA	14	4	0	Medium-quality	Genome-fragment	60.13	AAI-based (medium-confidence)	0.0	1.02	low-confidence DTR
cn_080913_2_rerun_000000000308	16050	No	NA	23	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
080913_2_rerun_k141_3474978	2950	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected; low-confidence DTR
cn_080913_2_rerun_000000000020	33236	No	NA	41	8	0	Low-quality	Genome-fragment	33.35	AAI-based (medium-confidence)	0.0	1.01	
cn_080913_2_rerun_000000000330	5878	No	NA	11	4	0	Low-quality	Genome-fragment	10.55	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1303627	3127	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2391665	2691	No	NA	4	1	0	Low-quality	Genome-fragment	1.45	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000513	8096	No	NA	5	4	0	Low-quality	Genome-fragment	19.76	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3261626	2617	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2605825	4511	No	NA	9	1	0	Low-quality	Genome-fragment	7.23	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2170324	3313	No	NA	2	0	1	Low-quality	Genome-fragment	1.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1085385	2550	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1085500	3576	No	NA	7	3	0	Low-quality	Genome-fragment	6.04	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1522480	3676	No	NA	6	2	0	Low-quality	Genome-fragment	8.23	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1305121	15182	No	NA	17	0	2	Low-quality	Genome-fragment	21.41	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
raw-080913-2_rerun_bin_138_k141_3042075	2646	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2819262	2991	No	NA	4	3	0	Low-quality	Genome-fragment	8.71	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3043438	3194	No	NA	6	2	0	Low-quality	Genome-fragment	7.51	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2172806	2529	No	NA	4	4	0	Low-quality	Genome-fragment	5.83	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1087588	3057	No	NA	5	2	0	Low-quality	Genome-fragment	4.25	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1951744	2561	No	NA	7	2	0	Low-quality	Genome-fragment	3.23	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2173192	4260	Yes	3284	9	1	1	Low-quality	Genome-fragment	5.79	HMM-based (lower-bound)	22.91	1.02	
080913_2_rerun_k141_2822024	5320	No	NA	3	1	0	Low-quality	Genome-fragment	11.14	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3045419	3630	No	NA	6	3	0	Low-quality	Genome-fragment	8.19	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2824817	3218	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
raw-080913-2_rerun_bin_13_k141_2825749	4212	No	NA	6	3	0	Low-quality	Genome-fragment	9.63	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2825803	3173	No	NA	7	2	0	Low-quality	Genome-fragment	6.87	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2825878	5091	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000832|provirus_26266_85420	59155	No	NA	97	21	6	Medium-quality	Genome-fragment	59.31	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000808|provirus_5575_40137	34563	No	NA	44	31	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2841011|provirus_5927_37107	31181	No	NA	41	29	0	High-quality	High-quality	91.66	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2188850|provirus_1_11809	11809	No	NA	14	8	1	Low-quality	Genome-fragment	28.74	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1972300|provirus_17624_53470	35847	No	NA	48	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_451203|provirus_40253_57733	17481	No	NA	26	7	2	Medium-quality	Genome-fragment	51.78	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_451203|provirus_66196_108788	42593	No	NA	64	35	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
